#{"t_start": 1753289721.3811991, "env_id": "highway-fast-v0"}
r,l,t521.020221,30,59.730273
20.020221,30,60.079724
20.020221,30,60.423064
21.020221,30,60.768292
21.020221,30,61.119013
20.020221,30,61.462079
20.020221,30,61.810859
22.020221,30,62.165404
20.020221,30,62.512399
20.020221,30,62.85305
20.020221,30,121.739355
22.020221,30,122.080938
20.020221,30,122.426639
22.020221,30,122.767552
20.020221,30,123.109133
22.020221,30,123.453028
22.020221,30,123.792135
21.020221,30,124.13275
21.020221,30,124.477384
22.020221,30,124.819722
22.020221,30,183.787795
21.020221,30,184.131983
21.020221,30,184.476531
20.020221,30,184.82188
22.020221,30,185.165824
21.020221,30,185.509695
20.020221,30,185.862123
22.020221,30,186.225331
20.020221,30,186.56655
20.020221,30,186.913057
22.020221,30,245.572913
20.020221,30,245.91833
22.020221,30,246.261458
20.020221,30,246.599435
21.020221,30,246.946807
20.020221,30,247.299677
20.020221,30,247.647321
21.020221,30,247.984437
20.020221,30,248.331478
22.020221,30,248.680043
22.020221,30,309.078217
21.020221,30,309.470619
20.020221,30,309.843887
21.020221,30,310.215746
22.020221,30,310.587354
22.020221,30,310.940458
20.020221,30,311.284261
20.020221,30,311.626326
21.020221,30,311.976433
20.020221,30,312.319274
22.020221,30,387.567187
21.020221,30,388.073136
22.020221,30,388.57677
21.020221,30,389.076692
21.020221,30,389.57996
20.020221,30,390.087674
22.020221,30,390.589404
22.020221,30,391.100172
21.020221,30,391.597644
20.020221,30,392.106658
21.020221,30,477.954156
20.020221,30,478.448785
21.020221,30,478.952961
20.020221,30,479.458594
21.020221,30,479.969764
20.020221,30,480.467162
21.020221,30,480.980296
21.020221,30,481.498632
20.020221,30,482.006059
20.020221,30,482.506341
21.020221,30,568.227259
20.020221,30,568.7223
20.020221,30,569.238895
21.020221,30,569.738639
21.020221,30,570.238182
21.020221,30,570.73758
20.020221,30,571.240236
22.020221,30,571.746161
21.020221,30,572.248738
20.020221,30,572.744215
21.020221,30,658.521153
22.020221,30,659.019966
20.020221,30,659.525119
20.020221,30,660.022944
22.020221,30,660.520051
20.020221,30,661.050157
21.020221,30,661.553752
21.020221,30,662.055421
22.020221,30,662.559681
21.020221,30,663.069928
21.020221,30,748.827039
20.020221,30,749.331777
20.020221,30,749.832274
22.020221,30,750.346029
22.020221,30,750.861753
21.020221,30,751.360194
20.020221,30,751.856204
22.020221,30,752.356791
21.020221,30,752.853198
20.020221,30,753.353265
725
5.912641,7,16.116409
7.082091,9,16.224934
7.235056,11,16.356093
16.565476,23,16.621311
10.434158,14,16.787022
1.884277,3,16.825544
3.118326,4,16.874627
4.851246,6,16.947938
5.29974,8,17.042318
1.879667,3,17.080732
5.579203,7,17.166129
10.25119,15,17.345086
2.046796,3,17.384079
2.812696,4,17.433517
2.615775,4,17.482405
7.912178,9,17.591474
3.845047,5,17.652985
22.380951,30,18.003732
18.676933,24,18.283207
2.763732,4,18.332346
10.541999,13,18.488341
3.167776,5,18.54911
6.499243,9,18.655659
2.715153,4,18.705585
24.533184,30,19.055228
4.632167,7,19.140184
7.645509,10,19.259959
4.14986,6,19.333573
22.765637,30,19.683921
9.478926,12,19.827618
13.097875,16,20.016977
7.965479,11,20.147711
7.149234,9,20.254391
2.498712,4,20.304559
2.013001,3,20.342492
3.448486,5,20.403018
5.586882,8,20.499762
10.198152,12,20.644676
24.097399,30,20.991385
1.797688,3,21.029392
16.54297,22,21.286941
2.712378,4,21.33649
5.832087,8,21.432841
10.033684,15,21.609941
21.386566,30,21.956976
9.246021,12,22.099252
21.735677,30,22.44992
4.102611,6,22.521961
3.733678,6,22.595055
4.945983,6,22.668906
1.019667,2,22.696168
15.499376,22,22.955987
2.879825,4,23.005437
7.485955,10,23.124012
6.028807,8,23.220933
9.150938,11,23.351434
4.54598,6,23.42303
14.711526,20,23.659218
7.944477,10,23.777942
11.56465,14,23.939807
1.946334,3,23.977817
7.332137,11,24.106615
3.565108,5,24.167376
1.019667,2,24.194051
13.214562,19,24.690141
3.753,5,24.750311
2.533333,4,24.798447
5.779785,7,24.881171
23.99735,29,25.21711
23.21141,30,25.55792
2.782442,4,25.60778
7.353515,11,25.736608
13.000269,18,25.944726
9.252941,14,26.106898
1.798134,3,26.145995
10.764458,15,26.322262
2.930717,4,26.371628
7.896866,10,26.488586
2.918326,4,26.538296
7.445058,9,26.644339
5.435367,8,26.740659
9.112168,10,26.85805
7.744408,9,26.964906
8.618964,12,27.107858
4.879354,6,27.179434
2.946021,4,27.22811
9.419518,14,27.390141
2.598754,4,27.439381
6.986494,10,27.557589
9.200006,12,27.698716
4.364843,6,27.770475
12.746156,17,27.968862
2.565379,4,28.018466
4.514927,7,28.102569
18.879477,25,28.390697
6.000304,8,28.484625
1.982137,3,28.522991
3.598755,5,28.582594
15.115844,20,28.815176
17.732708,24,29.091418
9.386385,13,29.245707
2.4,4,29.294958
4.451809,6,29.367746
21.884716,30,29.712131
4.748142,6,29.784844
7.765777,11,29.914002
2.252314,4,29.963732
21.099732,30,30.314972
5.229858,7,30.40117
24.642828,30,30.751853
10.685598,16,30.936241
3.233333,5,30.996829
3.619301,5,31.057737
6.678386,8,31.153801
4.132089,6,31.226135
19.545603,28,31.55079
1.913001,3,31.588966
22.385317,30,31.933421
22.518703,30,32.279573
23.015397,30,32.626358
6.832044,9,32.733039
7.615451,10,32.851093
21.452931,30,33.199957
23.318932,30,33.553069
1.815153,3,33.592259
2.650587,4,33.643203
23.964273,30,33.993972
21.533585,30,34.349362
2.499693,4,34.398279
4.899425,7,34.48407
3.899417,6,34.556946
5.586882,8,34.654046
8.51774,10,34.772777
5.013113,6,34.846
8.378313,12,34.988355
21.55079,30,35.333334
9.586584,14,35.498204
15.680258,21,35.739158
11.79855,17,35.935793
10.412542,14,36.098351
5.445358,7,36.184304
9.830898,14,36.349112
11.782097,15,36.522797
19.01155,25,36.810439
1.915775,3,36.847799
23.018671,30,37.199614
11.152999,16,37.385017
4.619667,6,37.457483
19.062175,25,37.747305
15.414304,22,38.002369
12.83152,18,38.212134
5.379354,7,38.29674
10.883924,16,38.484656
11.300348,15,38.662652
16.711289,23,38.933258
22.32823,29,39.272484
5.645516,7,39.357445
2.979354,4,39.405722
1.884279,3,39.44336
14.297422,20,39.674418
13.582743,19,39.896223
7.33532,10,40.014881
4.400299,6,40.087923
7.36291,9,40.195912
3.648804,5,40.258134
1.732711,3,40.297215
5.545407,7,40.381731
12.750456,18,40.594651
11.518341,15,40.771212
6.045264,8,40.867261
13.530621,16,41.057363
21.61591,30,41.40591
3.398441,5,41.466584
13.694898,19,41.689224
2.846334,4,41.739295
1.984279,3,41.777999
4.930671,6,41.850968
17.150228,22,42.112078
16.735682,22,42.368725
6.266627,8,42.464405
17.753204,24,42.748619
17.866394,24,43.022658
15.246492,21,43.266489
7.502357,11,43.396667
23.579188,30,43.750051
6.702039,10,43.866384
2.820215,5,43.925931
10.118974,14,44.089235
6.546022,8,44.184696
3.232786,5,44.245129
20.36547,28,44.568865
10.610303,14,44.731407
10.232452,15,44.904362
2.466045,4,44.953004
7.383793,9,45.059501
22.013969,30,45.405913
10.896444,14,45.569733
15.316403,22,45.825605
8.161812,11,45.956871
23.398885,30,46.305547
7.031752,10,46.42428
6.967011,9,46.531354
5.180089,7,46.615582
14.719864,19,46.840637
7.76551,11,46.9714
5.680065,8,47.068533
1.6,3,47.105875
21.985928,30,47.454582
11.512841,15,47.628768
7.58002,11,47.757911
12.013119,17,47.957939
2.548486,4,48.00836
21.349358,30,48.358487
13.512836,17,48.555457
22.884362,30,49.173192
7.319247,11,49.300672
22.885916,30,49.645468
3.878284,5,49.70619
13.519319,19,49.925182
3.746452,5,49.985971
19.179777,26,50.283352
11.877733,16,50.471943
2.747907,4,50.520602
1.051567,2,50.547689
2.013001,3,50.585898
22.952253,30,50.930078
6.866408,10,51.048152
2.747907,4,51.097755
4.43235,6,51.17044
22.817935,30,51.515926
21.718931,30,51.862821
2.268979,4,51.91223
3.28187,5,51.972767
10.650231,14,52.139059
5.567017,8,52.234155
21.763159,30,52.579495
21.86419,30,52.931145
4.168316,6,53.00385
7.086429,9,53.109091
22.12022,30,53.455113
22.645419,30,53.801075
10.519598,14,53.966044
8.452366,12,54.105464
21.65222,30,54.454915
10.51811,14,54.621653
12.052581,17,54.82266
3.233333,5,54.884891
12.115471,16,55.070439
2.68124,4,55.12063
3.333029,5,55.181452
23.586848,30,55.529878
13.769323,19,55.751916
21.316886,30,56.098618
21.753552,30,56.44467
17.132445,24,56.720002
4.748759,6,56.79312
22.651567,29,57.129693
23.364588,30,57.47824
9.83245,14,57.637791
1.979667,3,57.676796
21.866134,30,58.023823
10.198823,15,58.197793
1.865421,3,58.23595
22.11837,30,58.585996
10.549458,16,58.771023
21.135991,30,59.111912
12.366354,17,59.309539
1.732711,3,59.347632
7.435694,11,62.953989
9.381821,13,63.107481
2.046796,3,63.14593
6.165496,9,63.254308
4.666878,6,63.326909
21.815705,30,63.669881
6.811556,8,63.765781
21.169019,30,64.106575
21.318355,30,64.454082
23.183917,30,64.800075
14.864465,20,65.038183
23.552252,30,65.382203
6.166316,8,65.478248
21.516981,30,65.826794
7.978549,11,65.955842
12.664581,18,66.168122
11.302663,16,66.358448
6.745974,8,66.454324
10.600846,16,66.640339
1.799377,3,66.677598
20.653555,30,67.022869
19.428499,25,67.317588
17.565765,24,67.596838
5.785948,9,67.702499
9.92988,12,67.844043
16.981864,24,68.120883
15.699107,21,68.367332
10.135988,15,68.540916
7.848264,11,68.669821
19.565024,26,68.972798
17.898578,26,69.273039
4.266621,6,69.344961
6.616123,8,69.440312
2.913503,4,69.489348
22.385077,30,69.832652
19.615733,28,70.15395
5.73537,9,70.259221
13.980013,20,70.488153
14.178003,17,70.683664
11.719913,17,70.883348
3.331021,5,70.943633
20.953239,30,71.289139
1.815775,3,71.328422
1.946334,3,71.365947
4.612646,6,71.438807
21.451701,29,71.774003
10.713463,15,71.945691
12.885332,18,72.155922
2.732397,4,72.203688
14.932937,21,72.449952
6.012182,7,72.534319
2.682442,4,72.584056
2.179354,3,72.621321
22.834839,30,72.963397
13.746451,18,73.174917
11.914533,16,73.363327
7.846446,10,73.481627
12.185351,16,73.672317
6.514576,9,73.778798
18.180049,22,74.035898
11.069022,16,74.221153
21.834757,30,74.571644
16.647532,23,74.836655
8.400139,12,74.976535
21.612276,30,75.329723
18.647021,26,75.627375
23.718018,30,75.978023
2.113001,3,76.015845
22.934996,30,76.633259
15.166707,21,76.877944
2.401689,4,76.927042
11.619912,16,77.111608
23.451391,30,77.457992
23.234715,30,77.807168
21.419252,30,78.151345
21.986875,30,78.49756
21.268718,29,78.836184
21.96475,29,79.169302
22.519327,30,79.515334
21.086888,30,79.85959
22.052889,30,80.204896
3.34969,5,80.265279
11.266086,16,80.448181
17.365165,24,80.728793
21.150931,30,81.068122
21.51961,30,81.408176
15.098186,21,81.651801
7.913152,9,81.758211
1.765465,3,81.796219
22.085958,30,82.145974
20.885644,30,82.49228
21.35321,30,82.834716
21.352319,30,83.178912
21.218707,30,83.519657
4.066045,6,83.591964
21.684797,30,83.937798
2.915775,4,83.986739
20.786568,30,84.333923
23.052339,30,84.679859
8.978316,12,84.821645
17.135373,23,85.090924
19.452326,27,85.402117
2.56573,4,85.451083
20.719604,30,85.793258
21.499741,29,86.121065
21.583377,30,86.46668
21.885306,30,86.813941
20.817783,30,87.15659
2.946492,4,87.206112
1.897688,3,87.242626
4.785983,6,87.316241
21.731976,29,87.652076
21.618078,30,87.994376
4.220215,7,88.07806
4.947819,7,88.16329
20.68568,30,88.505151
14.896773,21,88.750216
15.850041,22,89.008822
21.319593,30,89.359871
15.131794,22,89.614719
11.386888,15,89.79178
18.232453,25,90.081008
21.152356,30,90.423632
8.186844,12,90.566431
22.253276,30,90.908902
12.55021,15,91.085339
20.701464,30,91.427899
23.019043,30,91.778196
13.767731,18,91.987178
10.464849,15,92.159719
21.186888,30,92.501783
22.400351,30,92.848225
11.04966,15,93.021205
3.533333,5,93.082243
19.798133,26,93.384227
8.319599,12,93.524432
13.113158,18,93.734053
22.686888,30,94.08193
21.249114,30,94.427191
15.630723,21,94.669559
21.053248,30,95.020508
22.652266,30,95.36795
4.253199,6,95.441225
9.365161,13,95.591899
23.118974,30,95.944405
15.445764,22,96.20179
16.052054,24,96.48059
18.298753,26,96.783746
2.58392,4,96.832138
1.846796,3,96.870053
4.835652,7,96.953404
23.131068,30,97.300729
22.96667,30,97.647134
4.714005,6,97.718641
20.553514,30,98.060962
17.701695,26,98.356735
6.998189,10,98.473553
1.933448,3,98.510269
8.653555,12,98.656321
21.651393,30,99.004437
15.816042,22,99.259537
6.752898,10,99.37643
17.834442,26,99.674702
21.486888,30,100.019643
22.286888,30,100.634325
11.078902,16,100.819267
21.133031,30,101.163947
13.052266,18,101.376123
22.119248,30,101.72413
13.101707,18,101.935837
5.046446,6,102.009556
20.386844,30,102.352829
22.352661,30,102.697031
21.682709,30,103.042509
21.219326,30,103.39282
22.118265,30,103.745038
21.953511,30,104.088444
14.578233,19,104.311359
10.486221,15,104.486406
21.62022,30,104.832478
22.582613,30,105.181364
21.652927,30,105.531652
7.033638,10,105.646948
3.686537,6,105.720134
10.253555,14,105.887827
22.953549,30,106.232101
21.719289,30,106.583781
8.752932,13,106.737692
22.318425,30,107.085357
23.119565,30,107.437879
21.65293,30,107.785907
21.702313,30,108.124949
21.885922,30,108.470675
6.197821,8,108.565631
20.985994,30,108.909233
18.13214,25,109.198818
23.186882,30,109.549804
22.220183,30,109.894765
20.120221,30,110.237631
2.819017,5,110.298021
22.553514,30,110.647796
21.753554,30,110.98972
21.051367,29,111.326081
2.885689,5,111.387729
20.652314,30,111.729091
2.619667,4,111.77852
23.732321,30,112.123022
5.416953,8,112.21655
10.465431,15,112.391256
21.165501,30,112.738811
5.567052,7,112.825306
21.083681,30,113.16961
21.451729,30,113.515715
13.601686,18,113.725707
13.552388,18,113.935209
16.652037,23,114.199889
22.46625,30,114.544027
13.752651,20,114.776951
21.418451,30,115.122158
6.302663,9,115.229013
22.649921,30,115.570218
21.285421,30,115.92009
21.886888,30,116.265615
21.952352,30,116.609041
22.95293,30,116.950975
4.266621,6,117.024102
5.117864,8,117.118707
15.69968,22,117.375722
6.431067,9,117.482074
20.820216,30,117.830988
20.749079,28,118.158522
5.799378,8,118.253268
3.202272,5,118.314573
22.132491,30,118.658897
21.718678,30,119.00164
22.033056,30,119.350422
21.986181,30,119.697856
23.186537,30,120.04714
20.553549,30,120.391773
20.952356,30,120.739703
20.853555,30,121.088468
22.252663,30,124.864314
18.320221,25,125.160055
2.046796,3,125.198356
22.25293,30,125.547456
15.047801,21,125.793662
22.346381,30,126.144629
9.997732,14,126.308798
21.553511,30,126.651021
1.915775,3,126.689602
23.818088,30,127.035933
21.286843,30,127.380955
21.152622,30,127.994518
1.766045,3,128.032835
20.602311,27,128.343188
2.466045,4,128.392921
20.485598,30,128.738513
10.265696,15,128.910617
22.286876,30,129.251366
15.253554,23,129.516771
1.880129,3,129.554541
21.451422,30,129.900819
6.653555,10,130.018416
18.017606,26,130.318163
21.053208,30,130.660177
20.266361,30,131.007972
20.919329,30,131.351368
20.286882,30,131.696622
22.619582,30,132.040046
12.513469,18,132.246553
21.786888,30,132.593631
5.601649,8,132.688569
10.700351,16,132.875203
21.366408,30,133.226108
12.750892,17,133.428386
20.969328,30,133.773181
20.08658,30,134.121903
22.252635,30,134.466585
21.70236,30,134.815601
21.220221,30,135.164238
21.686887,30,135.505939
20.720221,30,135.848243
7.731157,11,135.978419
20.353554,30,136.326249
5.017414,7,136.410063
22.119249,30,136.755378
22.119598,30,137.106193
14.252304,21,137.351114
20.286264,30,137.694998
20.885371,30,138.040804
20.686888,30,138.384802
23.22017,30,138.732596
21.88658,30,139.075946
11.635385,17,139.270916
2.886444,4,139.320723
22.435374,30,139.666457
2.033704,3,139.704472
21.452356,30,140.048855
18.281594,25,140.341298
1.879667,3,140.378928
22.153555,30,140.72395
17.620221,27,141.036895
21.653516,30,141.380885
21.186264,29,141.715837
22.886888,30,142.063098
12.752608,18,142.270511
18.685643,27,142.584291
12.886264,20,142.813345
24.018613,30,143.165378
22.253552,30,143.511881
21.186848,30,143.859536
17.568436,25,144.146439
1.766045,3,144.185135
8.36689,10,144.304716
22.120215,30,144.650868
20.985957,30,144.995584
9.918389,13,145.150348
21.751896,30,145.498135
22.385923,30,145.84842
21.486888,30,146.195352
18.919327,27,146.507752
10.853555,16,146.698423
5.92022,9,146.806173
21.020181,30,147.153066
15.349924,22,147.405369
20.319327,30,147.749949
21.853555,30,148.09522
22.185994,30,148.438007
21.086877,30,148.785183
21.585869,30,149.127937
6.384179,8,149.223007
4.79965,6,149.295423
2.45258,4,149.3448
12.063245,17,149.547475
13.053555,18,149.760382
22.319759,30,150.111366
21.886236,30,150.453986
5.019281,8,150.547997
20.553555,30,150.89647
24.286888,30,151.245008
8.886888,13,151.396403
20.519598,30,152.007832
21.920216,30,152.349108
10.053555,16,152.535682
10.120178,15,152.709662
20.153555,30,153.056949
15.935373,24,153.33117
21.953555,30,153.674261
21.453554,30,154.021118
20.353554,30,154.364372
20.319327,30,154.709971
21.886264,30,155.053167
21.986264,30,155.392955
20.586888,30,155.73411
21.652397,30,156.082114
21.119913,30,156.427776
4.853554,8,156.521337
10.235056,15,156.694721
20.786886,30,157.04153
21.553516,30,157.385091
22.353247,30,157.722339
22.020221,30,158.079938
8.286848,12,158.221054
20.852931,30,158.571718
21.752043,30,158.916261
5.133074,8,159.010292
21.186764,30,159.349795
9.920221,15,159.527521
10.596297,13,159.681267
14.531954,19,159.900582
20.253554,30,160.244589
22.220221,30,160.597977
22.253555,30,160.943528
20.786888,30,161.287685
20.520183,30,161.632107
22.153555,30,161.974366
20.786844,30,162.3166
21.232718,30,162.663279
20.153555,30,163.011323
17.853555,27,163.32831
21.716076,30,163.67484
22.318098,30,164.0241
21.853508,30,164.369549
1.632711,3,164.407939
21.485689,30,164.758372
21.219096,30,165.101458
15.853516,22,165.359952
20.653471,30,165.705606
2.953508,5,165.765582
22.017507,30,166.106381
22.020221,30,166.454076
21.153555,30,166.80267
21.086882,30,167.148972
21.986882,30,167.503999
14.220177,20,167.736503
21.45094,30,168.080213
21.453279,30,168.425177
21.219823,30,168.767688
20.253555,30,169.117416
22.519023,30,169.465858
21.32022,30,169.808649
3.597648,5,169.870623
21.535995,30,170.21872
20.453548,28,170.545816
21.830723,30,170.893802
20.186882,30,171.240046
21.786888,30,171.584662
22.316617,30,171.931285
22.119953,30,172.273294
9.731067,14,172.435725
20.919947,30,172.778631
22.019529,30,173.123674
22.034837,30,173.462528
17.885951,25,173.751782
21.952043,30,174.098078
6.132048,8,174.193256
20.586888,30,174.535078
22.319598,30,174.880698
21.953554,30,175.223515
21.885994,30,175.833685
20.353549,30,176.17844
22.053241,30,176.521298
22.033644,30,176.869848
22.286265,30,177.227336
21.786888,30,177.570399
21.752037,30,177.920883
14.102662,21,178.164514
22.053555,30,178.5085
22.099727,30,178.84869
22.153555,30,179.190505
21.285996,30,179.535666
20.086266,28,179.861552
3.386887,6,179.934554
22.152931,30,180.285917
21.520221,30,180.628752
14.017909,20,180.85948
22.020221,30,181.214583
20.986883,30,181.565454
22.432763,30,181.908048
16.852356,24,182.189894
20.419913,30,182.535851
20.919553,30,182.880619
20.550938,30,183.225418
18.901151,27,187.015835
20.953554,30,187.365372
22.386887,30,187.711613
20.686231,30,188.057872
1.846796,3,188.096181
21.486806,30,188.440717
22.286886,30,188.788832
22.553554,30,189.13068
20.520216,30,189.474628
21.219284,30,189.821207
22.419877,30,190.160787
21.186579,30,190.502146
22.153555,30,190.852808
20.419917,30,191.193891
21.385993,30,191.538683
9.586888,14,191.703367
21.420221,30,192.045543
20.020221,30,192.386876
21.652651,30,192.731104
11.11991,16,192.916911
21.286887,30,193.260292
10.28662,15,193.438178
22.420221,30,193.788854
22.020221,30,194.134172
20.153555,30,194.476239
21.052317,30,194.825634
17.019913,25,195.121575
20.852352,30,195.459481
22.152661,30,195.805459
21.269021,30,196.156801
21.319874,30,196.50676
19.452033,29,196.84774
21.969329,30,197.192924
9.002663,13,197.346255
21.552931,30,197.69326
3.852925,6,197.765995
21.220221,30,198.12084
20.286888,30,198.459554
21.786887,30,198.807467
4.835996,8,198.90189
21.186848,30,199.241381
20.420221,30,199.593635
21.386264,30,199.942617
22.020221,30,200.286669
7.412651,9,200.393913
20.820215,30,200.743927
21.986888,30,201.091088
2.046796,3,201.128155
21.020216,30,201.479751
21.920181,30,201.824157
20.467017,30,202.174172
21.485726,30,202.521893
20.586583,30,202.86468
20.053555,30,203.475242
21.720216,30,203.819609
10.720221,15,203.996162
21.819321,30,204.350011
21.919911,30,204.694454
21.119327,30,205.039525
22.420175,30,205.381858
7.820173,12,205.522131
14.720221,21,205.767197
20.852943,30,206.111384
21.753555,30,206.452657
21.653516,30,206.793925
20.952041,30,207.138783
21.320221,30,207.489904
20.620183,30,207.833823
21.886882,30,208.177864
8.853555,13,208.330951
21.720215,30,208.673562
20.853554,30,209.017331
10.98418,16,209.200362
21.218391,30,209.547252
22.35232,30,209.887834
22.169025,30,210.231536
22.020221,30,210.573104
20.620221,30,210.929668
18.715818,26,211.226021
22.286888,30,211.571426
21.020221,30,211.911233
20.153555,30,212.252579
21.851969,30,212.594605
22.584119,30,212.937956
20.553555,30,213.28515
21.386888,30,213.631683
20.25351,30,213.976717
21.91961,30,214.323699
14.419329,22,214.580772
20.820221,30,214.926622
20.652047,30,215.275507
22.386265,30,215.627448
21.686888,30,215.974802
20.68362,30,216.320583
21.553513,30,216.666446
22.284576,30,217.010453
21.669025,30,217.355659
22.153555,30,217.700751
21.453554,30,218.045938
20.286888,30,218.393788
21.519327,30,218.741755
21.953555,30,219.097775
20.120178,30,219.443642
20.26933,30,219.789424
4.419597,7,219.873381
22.253514,30,220.216556
20.353555,30,220.566057
7.819327,12,220.708834
22.153555,30,221.059167
21.453555,30,221.413126
22.020221,30,221.762993
21.886882,30,222.110875
20.817907,30,222.454981
21.719908,30,222.799069
20.486264,30,223.143314
21.886887,30,223.489291
20.819953,30,223.839096
13.286888,19,224.056932
21.253554,30,224.403484
21.553516,30,224.753954
20.619328,30,225.111262
22.420221,30,225.463403
20.286888,30,225.815702
20.652931,30,226.167586
20.186888,30,226.50766
22.153549,30,226.850268
8.053555,13,227.272125
22.286888,30,227.618586
20.153555,30,227.96533
21.886887,30,228.31313
4.986888,8,228.409266
21.852656,30,228.750804
21.786888,30,229.095476
21.920221,30,229.44211
21.520221,30,229.789619
21.453555,30,230.136111
21.719327,30,230.478923
21.920178,30,230.824273
4.62022,7,230.906863
22.186845,30,231.252842
21.619645,30,231.594574
22.286888,30,231.9395
21.153554,30,232.279653
20.020221,30,232.623564
19.420221,27,232.936974
22.019329,30,233.280596
20.286888,30,233.626962
20.853555,30,233.974641
21.086276,30,234.323436
21.886888,30,234.672699
22.020221,30,235.013722
20.820221,30,235.355687
20.286888,30,235.699304
21.686888,30,236.044484
20.020221,30,236.384652
22.119287,30,236.726531
22.153555,30,237.072038
22.153555,30,237.414753
21.719327,30,237.762913
21.853513,30,238.109192
2.450587,4,238.15947
21.520215,30,238.505857
20.786886,30,238.852447
20.420221,30,239.196171
21.286888,30,239.54346
21.353555,30,239.890216
20.920178,30,240.23665
22.153554,30,240.586725
21.753555,30,240.929945
22.420221,30,241.290099
21.852931,30,241.635543
22.020221,30,241.988002
20.52022,30,242.331195
20.153555,30,242.673504
22.185956,30,243.023852
20.284271,30,243.377542
20.985996,30,243.728273
9.002663,13,243.880919
22.020221,30,244.226374
21.586888,30,244.570933
22.086193,30,244.923018
20.686887,30,248.735257
22.420221,30,249.103776
21.820181,30,249.462041
20.419286,30,249.82505
20.153555,30,250.188896
20.286888,30,250.553519
20.553555,30,250.907206
20.453554,30,251.274603
20.653555,30,251.636106
21.686264,30,251.993556
20.620221,30,252.36994
22.153555,30,252.747093
22.286888,30,253.110285
20.284271,30,253.48151
22.135996,30,253.838756
11.786888,17,254.041342
22.020221,30,254.386365
20.286583,30,254.999458
21.086618,30,255.341291
21.420221,30,255.685301
22.153555,30,256.029233
21.020221,30,256.371274
21.085996,30,256.716771
16.053554,24,256.995209
22.020221,30,257.342153
20.153555,30,257.686398
22.020221,30,258.036568
22.020221,30,258.378675
20.153555,30,258.718061
22.020221,30,259.065237
22.153554,30,259.409209
20.686531,30,259.750343
22.519018,30,260.095697
21.553244,30,260.440111
22.201663,30,260.787916
20.686887,30,261.136949
21.452661,30,261.479886
21.486888,30,261.827442
22.020221,30,262.172969
20.253555,30,262.513903
22.02022,30,262.861161
20.286888,30,263.200318
20.052661,30,263.535603
22.419917,30,263.879914
20.053555,30,264.22621
22.353555,30,264.576152
21.184576,30,264.917319
21.520221,30,265.260875
20.153555,30,265.602868
20.820221,30,265.94657
21.953555,30,266.287918
20.619913,30,266.635188
20.653554,30,266.979979
22.286233,30,267.327082
